2021-07-05 02:46:01,739 | train | INFO | Epoch 0 train batch 0/4388: 0/561708 mean loss: 1.1916108131408691 score: 0.6328125
2021-07-05 04:05:53,186 | train | INFO | Epoch 0 train batch 4214/4388: 539392/561708 mean loss: 1.0865675210952759 score: 0.6015625
2021-07-05 04:05:54,320 | train | INFO | Epoch 0 train batch 4215/4388: 539520/561708 mean loss: 1.0339374542236328 score: 0.6328125
2021-07-05 04:05:55,456 | train | INFO | Epoch 0 train batch 4216/4388: 539648/561708 mean loss: 0.8854771852493286 score: 0.6796875
2021-07-05 04:05:56,592 | train | INFO | Epoch 0 train batch 4217/4388: 539776/561708 mean loss: 0.8703696131706238 score: 0.6484375
2021-07-05 04:05:57,729 | train | INFO | Epoch 0 train batch 4218/4388: 539904/561708 mean loss: 0.8852515816688538 score: 0.6484375
2021-07-05 04:05:58,866 | train | INFO | Epoch 0 train batch 4219/4388: 540032/561708 mean loss: 0.9246978163719177 score: 0.6796875
2021-07-05 04:06:00,003 | train | INFO | Epoch 0 train batch 4220/4388: 540160/561708 mean loss: 0.9936514496803284 score: 0.625
2021-07-05 04:06:01,139 | train | INFO | Epoch 0 train batch 4221/4388: 540288/561708 mean loss: 1.1825467348098755 score: 0.5625
2021-07-05 04:06:02,276 | train | INFO | Epoch 0 train batch 4222/4388: 540416/561708 mean loss: 0.7809048295021057 score: 0.7265625
2021-07-05 04:06:03,415 | train | INFO | Epoch 0 train batch 4223/4388: 540544/561708 mean loss: 0.8798858523368835 score: 0.7109375
2021-07-05 04:06:04,550 | train | INFO | Epoch 0 train batch 4224/4388: 540672/561708 mean loss: 1.01411771774292 score: 0.6484375
2021-07-05 04:06:05,687 | train | INFO | Epoch 0 train batch 4225/4388: 540800/561708 mean loss: 0.9163453578948975 score: 0.671875
2021-07-05 04:06:06,825 | train | INFO | Epoch 0 train batch 4226/4388: 540928/561708 mean loss: 1.0173640251159668 score: 0.65625
2021-07-05 04:06:07,961 | train | INFO | Epoch 0 train batch 4227/4388: 541056/561708 mean loss: 0.9566991925239563 score: 0.625
2021-07-05 04:06:09,098 | train | INFO | Epoch 0 train batch 4228/4388: 541184/561708 mean loss: 0.922216534614563 score: 0.671875
2021-07-05 04:06:10,236 | train | INFO | Epoch 0 train batch 4229/4388: 541312/561708 mean loss: 1.1679174900054932 score: 0.59375
2021-07-05 04:06:11,369 | train | INFO | Epoch 0 train batch 4230/4388: 541440/561708 mean loss: 1.0262075662612915 score: 0.6328125
2021-07-05 04:06:12,502 | train | INFO | Epoch 0 train batch 4231/4388: 541568/561708 mean loss: 1.166934847831726 score: 0.6015625
2021-07-05 04:06:13,636 | train | INFO | Epoch 0 train batch 4232/4388: 541696/561708 mean loss: 0.9409979581832886 score: 0.625
2021-07-05 04:06:14,772 | train | INFO | Epoch 0 train batch 4233/4388: 541824/561708 mean loss: 1.0216480493545532 score: 0.59375
2021-07-05 04:06:15,906 | train | INFO | Epoch 0 train batch 4234/4388: 541952/561708 mean loss: 0.9047548174858093 score: 0.6484375
2021-07-05 04:06:17,041 | train | INFO | Epoch 0 train batch 4235/4388: 542080/561708 mean loss: 1.0369837284088135 score: 0.640625
2021-07-05 04:06:18,174 | train | INFO | Epoch 0 train batch 4236/4388: 542208/561708 mean loss: 1.0013710260391235 score: 0.6015625
2021-07-05 04:06:19,309 | train | INFO | Epoch 0 train batch 4237/4388: 542336/561708 mean loss: 0.9959496855735779 score: 0.65625
2021-07-05 04:06:20,443 | train | INFO | Epoch 0 train batch 4238/4388: 542464/561708 mean loss: 0.9943933486938477 score: 0.6640625
2021-07-05 04:06:21,578 | train | INFO | Epoch 0 train batch 4239/4388: 542592/561708 mean loss: 0.9141185283660889 score: 0.640625
2021-07-05 04:06:22,714 | train | INFO | Epoch 0 train batch 4240/4388: 542720/561708 mean loss: 1.2397596836090088 score: 0.546875
2021-07-05 04:06:23,850 | train | INFO | Epoch 0 train batch 4241/4388: 542848/561708 mean loss: 0.8243706822395325 score: 0.65625
2021-07-05 04:06:24,986 | train | INFO | Epoch 0 train batch 4242/4388: 542976/561708 mean loss: 0.964945912361145 score: 0.6015625
2021-07-05 04:06:26,121 | train | INFO | Epoch 0 train batch 4243/4388: 543104/561708 mean loss: 1.219498634338379 score: 0.5625
2021-07-05 04:06:27,258 | train | INFO | Epoch 0 train batch 4244/4388: 543232/561708 mean loss: 0.9837105870246887 score: 0.640625
2021-07-05 04:06:28,394 | train | INFO | Epoch 0 train batch 4245/4388: 543360/561708 mean loss: 1.1353548765182495 score: 0.6015625
2021-07-05 04:06:29,529 | train | INFO | Epoch 0 train batch 4246/4388: 543488/561708 mean loss: 1.0341887474060059 score: 0.625
2021-07-05 04:06:30,663 | train | INFO | Epoch 0 train batch 4247/4388: 543616/561708 mean loss: 1.0424747467041016 score: 0.6171875
2021-07-05 04:06:31,805 | train | INFO | Epoch 0 train batch 4248/4388: 543744/561708 mean loss: 0.9803460836410522 score: 0.6328125
2021-07-05 04:06:32,941 | train | INFO | Epoch 0 train batch 4249/4388: 543872/561708 mean loss: 0.916235089302063 score: 0.6328125
2021-07-05 04:06:34,078 | train | INFO | Epoch 0 train batch 4250/4388: 544000/561708 mean loss: 0.9251787662506104 score: 0.6484375
2021-07-05 04:06:35,213 | train | INFO | Epoch 0 train batch 4251/4388: 544128/561708 mean loss: 0.9255231618881226 score: 0.6953125
2021-07-05 04:06:36,347 | train | INFO | Epoch 0 train batch 4252/4388: 544256/561708 mean loss: 1.005643367767334 score: 0.6015625
2021-07-05 04:06:37,485 | train | INFO | Epoch 0 train batch 4253/4388: 544384/561708 mean loss: 0.996109664440155 score: 0.6328125
2021-07-05 04:06:38,623 | train | INFO | Epoch 0 train batch 4254/4388: 544512/561708 mean loss: 1.1334811449050903 score: 0.53125
2021-07-05 04:06:39,762 | train | INFO | Epoch 0 train batch 4255/4388: 544640/561708 mean loss: 1.082044005393982 score: 0.59375
2021-07-05 04:06:40,903 | train | INFO | Epoch 0 train batch 4256/4388: 544768/561708 mean loss: 0.9172601103782654 score: 0.6953125
2021-07-05 04:06:42,047 | train | INFO | Epoch 0 train batch 4257/4388: 544896/561708 mean loss: 1.092573642730713 score: 0.6171875
2021-07-05 04:06:43,183 | train | INFO | Epoch 0 train batch 4258/4388: 545024/561708 mean loss: 1.001244068145752 score: 0.6484375
2021-07-05 04:06:44,318 | train | INFO | Epoch 0 train batch 4259/4388: 545152/561708 mean loss: 0.9708843231201172 score: 0.65625
2021-07-05 04:06:45,457 | train | INFO | Epoch 0 train batch 4260/4388: 545280/561708 mean loss: 1.0511623620986938 score: 0.640625
2021-07-05 04:06:46,592 | train | INFO | Epoch 0 train batch 4261/4388: 545408/561708 mean loss: 0.9837943911552429 score: 0.6484375
2021-07-05 04:06:47,729 | train | INFO | Epoch 0 train batch 4262/4388: 545536/561708 mean loss: 0.9946895837783813 score: 0.6015625
2021-07-05 04:06:48,867 | train | INFO | Epoch 0 train batch 4263/4388: 545664/561708 mean loss: 0.9826905131340027 score: 0.59375
2021-07-05 04:06:50,004 | train | INFO | Epoch 0 train batch 4264/4388: 545792/561708 mean loss: 0.9587089419364929 score: 0.6015625
2021-07-05 04:06:51,143 | train | INFO | Epoch 0 train batch 4265/4388: 545920/561708 mean loss: 0.7719036340713501 score: 0.6640625
2021-07-05 04:06:52,278 | train | INFO | Epoch 0 train batch 4266/4388: 546048/561708 mean loss: 1.008649230003357 score: 0.6328125
2021-07-05 04:06:53,414 | train | INFO | Epoch 0 train batch 4267/4388: 546176/561708 mean loss: 1.1220272779464722 score: 0.6484375
2021-07-05 04:06:54,551 | train | INFO | Epoch 0 train batch 4268/4388: 546304/561708 mean loss: 0.8796278238296509 score: 0.6796875
2021-07-05 04:06:55,694 | train | INFO | Epoch 0 train batch 4269/4388: 546432/561708 mean loss: 0.812846302986145 score: 0.65625
2021-07-05 04:06:56,835 | train | INFO | Epoch 0 train batch 4270/4388: 546560/561708 mean loss: 1.0591782331466675 score: 0.5703125
2021-07-05 04:06:57,971 | train | INFO | Epoch 0 train batch 4271/4388: 546688/561708 mean loss: 0.7356755137443542 score: 0.703125
2021-07-05 04:06:59,106 | train | INFO | Epoch 0 train batch 4272/4388: 546816/561708 mean loss: 0.9394544959068298 score: 0.6796875
2021-07-05 04:07:00,244 | train | INFO | Epoch 0 train batch 4273/4388: 546944/561708 mean loss: 0.959002673625946 score: 0.6171875
2021-07-05 04:07:01,380 | train | INFO | Epoch 0 train batch 4274/4388: 547072/561708 mean loss: 0.9329924583435059 score: 0.71875
2021-07-05 04:07:02,517 | train | INFO | Epoch 0 train batch 4275/4388: 547200/561708 mean loss: 1.0491011142730713 score: 0.6015625
2021-07-05 04:07:03,654 | train | INFO | Epoch 0 train batch 4276/4388: 547328/561708 mean loss: 0.9118850827217102 score: 0.6328125
2021-07-05 04:07:04,792 | train | INFO | Epoch 0 train batch 4277/4388: 547456/561708 mean loss: 0.9862540364265442 score: 0.65625
2021-07-05 04:07:05,949 | train | INFO | Epoch 0 train batch 4278/4388: 547584/561708 mean loss: 1.103537917137146 score: 0.5625
2021-07-05 04:07:07,086 | train | INFO | Epoch 0 train batch 4279/4388: 547712/561708 mean loss: 1.072069764137268 score: 0.5703125
2021-07-05 04:07:08,226 | train | INFO | Epoch 0 train batch 4280/4388: 547840/561708 mean loss: 1.0654877424240112 score: 0.6328125
2021-07-05 04:07:09,365 | train | INFO | Epoch 0 train batch 4281/4388: 547968/561708 mean loss: 1.0671954154968262 score: 0.59375
2021-07-05 04:07:10,499 | train | INFO | Epoch 0 train batch 4282/4388: 548096/561708 mean loss: 0.9895443320274353 score: 0.5546875
2021-07-05 04:07:11,643 | train | INFO | Epoch 0 train batch 4283/4388: 548224/561708 mean loss: 1.1035798788070679 score: 0.671875
2021-07-05 04:07:12,780 | train | INFO | Epoch 0 train batch 4284/4388: 548352/561708 mean loss: 0.9389947652816772 score: 0.65625
2021-07-05 04:07:13,915 | train | INFO | Epoch 0 train batch 4285/4388: 548480/561708 mean loss: 0.9037818312644958 score: 0.65625
2021-07-05 04:07:15,049 | train | INFO | Epoch 0 train batch 4286/4388: 548608/561708 mean loss: 1.0799717903137207 score: 0.6015625
2021-07-05 04:07:16,190 | train | INFO | Epoch 0 train batch 4287/4388: 548736/561708 mean loss: 0.7575549483299255 score: 0.75
2021-07-05 04:07:17,330 | train | INFO | Epoch 0 train batch 4288/4388: 548864/561708 mean loss: 0.9319340586662292 score: 0.640625
2021-07-05 04:07:18,467 | train | INFO | Epoch 0 train batch 4289/4388: 548992/561708 mean loss: 1.0061211585998535 score: 0.640625
2021-07-05 04:07:19,605 | train | INFO | Epoch 0 train batch 4290/4388: 549120/561708 mean loss: 1.0482466220855713 score: 0.625
2021-07-05 04:07:20,741 | train | INFO | Epoch 0 train batch 4291/4388: 549248/561708 mean loss: 0.8857649564743042 score: 0.6796875
2021-07-05 04:07:21,881 | train | INFO | Epoch 0 train batch 4292/4388: 549376/561708 mean loss: 0.9929900765419006 score: 0.6171875
2021-07-05 04:07:23,017 | train | INFO | Epoch 0 train batch 4293/4388: 549504/561708 mean loss: 0.9552223682403564 score: 0.6484375
2021-07-05 04:07:24,154 | train | INFO | Epoch 0 train batch 4294/4388: 549632/561708 mean loss: 0.9301279187202454 score: 0.65625
2021-07-05 04:07:25,290 | train | INFO | Epoch 0 train batch 4295/4388: 549760/561708 mean loss: 0.9097641706466675 score: 0.65625
2021-07-05 04:07:26,431 | train | INFO | Epoch 0 train batch 4296/4388: 549888/561708 mean loss: 0.9482947587966919 score: 0.6484375
2021-07-05 04:07:27,567 | train | INFO | Epoch 0 train batch 4297/4388: 550016/561708 mean loss: 0.8341569900512695 score: 0.71875
2021-07-05 04:07:28,703 | train | INFO | Epoch 0 train batch 4298/4388: 550144/561708 mean loss: 0.9787657856941223 score: 0.625
2021-07-05 04:07:29,837 | train | INFO | Epoch 0 train batch 4299/4388: 550272/561708 mean loss: 1.0661906003952026 score: 0.6328125
2021-07-05 04:07:30,971 | train | INFO | Epoch 0 train batch 4300/4388: 550400/561708 mean loss: 0.9599313735961914 score: 0.65625
2021-07-05 04:07:32,107 | train | INFO | Epoch 0 train batch 4301/4388: 550528/561708 mean loss: 0.9501184225082397 score: 0.6171875
2021-07-05 04:07:33,243 | train | INFO | Epoch 0 train batch 4302/4388: 550656/561708 mean loss: 0.84541255235672 score: 0.6875
2021-07-05 04:07:34,378 | train | INFO | Epoch 0 train batch 4303/4388: 550784/561708 mean loss: 1.1533021926879883 score: 0.53125
2021-07-05 04:07:35,513 | train | INFO | Epoch 0 train batch 4304/4388: 550912/561708 mean loss: 1.1796048879623413 score: 0.6015625
2021-07-05 04:07:36,648 | train | INFO | Epoch 0 train batch 4305/4388: 551040/561708 mean loss: 1.055517315864563 score: 0.6484375
2021-07-05 04:07:37,788 | train | INFO | Epoch 0 train batch 4306/4388: 551168/561708 mean loss: 0.9769159555435181 score: 0.6171875
2021-07-05 04:07:38,925 | train | INFO | Epoch 0 train batch 4307/4388: 551296/561708 mean loss: 0.9522544145584106 score: 0.5859375
2021-07-05 04:07:40,060 | train | INFO | Epoch 0 train batch 4308/4388: 551424/561708 mean loss: 1.0454521179199219 score: 0.5859375
2021-07-05 04:07:41,195 | train | INFO | Epoch 0 train batch 4309/4388: 551552/561708 mean loss: 0.9373620748519897 score: 0.6875
2021-07-05 04:07:42,330 | train | INFO | Epoch 0 train batch 4310/4388: 551680/561708 mean loss: 0.875195324420929 score: 0.6640625
2021-07-05 04:07:43,465 | train | INFO | Epoch 0 train batch 4311/4388: 551808/561708 mean loss: 0.9770660400390625 score: 0.65625
2021-07-05 04:07:44,600 | train | INFO | Epoch 0 train batch 4312/4388: 551936/561708 mean loss: 1.0317541360855103 score: 0.59375
2021-07-05 04:07:45,734 | train | INFO | Epoch 0 train batch 4313/4388: 552064/561708 mean loss: 0.9350781440734863 score: 0.6953125
2021-07-05 04:07:46,869 | train | INFO | Epoch 0 train batch 4314/4388: 552192/561708 mean loss: 1.1531896591186523 score: 0.6015625
2021-07-05 04:07:48,004 | train | INFO | Epoch 0 train batch 4315/4388: 552320/561708 mean loss: 1.155004858970642 score: 0.578125
2021-07-05 04:07:49,153 | train | INFO | Epoch 0 train batch 4316/4388: 552448/561708 mean loss: 1.0029429197311401 score: 0.6328125
2021-07-05 04:07:50,303 | train | INFO | Epoch 0 train batch 4317/4388: 552576/561708 mean loss: 1.2163058519363403 score: 0.546875
2021-07-05 04:07:51,439 | train | INFO | Epoch 0 train batch 4318/4388: 552704/561708 mean loss: 0.94969242811203 score: 0.65625
2021-07-05 04:07:52,576 | train | INFO | Epoch 0 train batch 4319/4388: 552832/561708 mean loss: 0.9159029126167297 score: 0.671875
2021-07-05 04:07:53,715 | train | INFO | Epoch 0 train batch 4320/4388: 552960/561708 mean loss: 0.9940571188926697 score: 0.6328125
2021-07-05 04:07:54,849 | train | INFO | Epoch 0 train batch 4321/4388: 553088/561708 mean loss: 0.9814825057983398 score: 0.625
2021-07-05 04:07:55,985 | train | INFO | Epoch 0 train batch 4322/4388: 553216/561708 mean loss: 1.0343620777130127 score: 0.578125
2021-07-05 04:07:57,120 | train | INFO | Epoch 0 train batch 4323/4388: 553344/561708 mean loss: 0.9919307827949524 score: 0.609375
2021-07-05 04:07:58,278 | train | INFO | Epoch 0 train batch 4324/4388: 553472/561708 mean loss: 1.0782825946807861 score: 0.578125
2021-07-05 04:07:59,432 | train | INFO | Epoch 0 train batch 4325/4388: 553600/561708 mean loss: 0.9684848189353943 score: 0.6328125
2021-07-05 04:08:00,570 | train | INFO | Epoch 0 train batch 4326/4388: 553728/561708 mean loss: 1.0670865774154663 score: 0.6015625
2021-07-05 04:08:01,712 | train | INFO | Epoch 0 train batch 4327/4388: 553856/561708 mean loss: 1.052006483078003 score: 0.6171875
2021-07-05 04:08:02,846 | train | INFO | Epoch 0 train batch 4328/4388: 553984/561708 mean loss: 1.161978840827942 score: 0.5390625
2021-07-05 04:08:03,982 | train | INFO | Epoch 0 train batch 4329/4388: 554112/561708 mean loss: 1.018099069595337 score: 0.625
2021-07-05 04:08:05,119 | train | INFO | Epoch 0 train batch 4330/4388: 554240/561708 mean loss: 1.088940143585205 score: 0.6015625
2021-07-05 04:08:06,253 | train | INFO | Epoch 0 train batch 4331/4388: 554368/561708 mean loss: 0.9289496541023254 score: 0.6640625
2021-07-05 04:08:07,389 | train | INFO | Epoch 0 train batch 4332/4388: 554496/561708 mean loss: 0.9383042454719543 score: 0.6328125
2021-07-05 04:08:08,524 | train | INFO | Epoch 0 train batch 4333/4388: 554624/561708 mean loss: 0.9038081765174866 score: 0.6796875
2021-07-05 04:08:09,658 | train | INFO | Epoch 0 train batch 4334/4388: 554752/561708 mean loss: 0.9793922901153564 score: 0.640625
2021-07-05 04:08:10,798 | train | INFO | Epoch 0 train batch 4335/4388: 554880/561708 mean loss: 0.9742434620857239 score: 0.640625
2021-07-05 04:08:11,933 | train | INFO | Epoch 0 train batch 4336/4388: 555008/561708 mean loss: 0.9167724251747131 score: 0.6328125
2021-07-05 04:08:13,067 | train | INFO | Epoch 0 train batch 4337/4388: 555136/561708 mean loss: 1.0134153366088867 score: 0.625
2021-07-05 04:08:14,204 | train | INFO | Epoch 0 train batch 4338/4388: 555264/561708 mean loss: 1.151363492012024 score: 0.578125
2021-07-05 04:08:15,338 | train | INFO | Epoch 0 train batch 4339/4388: 555392/561708 mean loss: 0.8257543444633484 score: 0.6796875
2021-07-05 04:08:16,473 | train | INFO | Epoch 0 train batch 4340/4388: 555520/561708 mean loss: 0.9141136407852173 score: 0.640625
2021-07-05 04:08:17,608 | train | INFO | Epoch 0 train batch 4341/4388: 555648/561708 mean loss: 0.9520395398139954 score: 0.65625
2021-07-05 04:08:18,749 | train | INFO | Epoch 0 train batch 4342/4388: 555776/561708 mean loss: 0.9329501986503601 score: 0.671875
2021-07-05 04:08:19,883 | train | INFO | Epoch 0 train batch 4343/4388: 555904/561708 mean loss: 0.9125099182128906 score: 0.640625
2021-07-05 04:08:21,027 | train | INFO | Epoch 0 train batch 4344/4388: 556032/561708 mean loss: 1.1309088468551636 score: 0.609375
2021-07-05 04:08:22,163 | train | INFO | Epoch 0 train batch 4345/4388: 556160/561708 mean loss: 1.0796350240707397 score: 0.6171875
2021-07-05 04:08:23,297 | train | INFO | Epoch 0 train batch 4346/4388: 556288/561708 mean loss: 0.9417340159416199 score: 0.703125
2021-07-05 04:08:24,431 | train | INFO | Epoch 0 train batch 4347/4388: 556416/561708 mean loss: 1.0505807399749756 score: 0.578125
2021-07-05 04:08:25,566 | train | INFO | Epoch 0 train batch 4348/4388: 556544/561708 mean loss: 0.9533039927482605 score: 0.6484375
2021-07-05 04:08:26,709 | train | INFO | Epoch 0 train batch 4349/4388: 556672/561708 mean loss: 1.0211241245269775 score: 0.625
2021-07-05 04:08:27,848 | train | INFO | Epoch 0 train batch 4350/4388: 556800/561708 mean loss: 0.9177937507629395 score: 0.6328125
2021-07-05 04:08:28,984 | train | INFO | Epoch 0 train batch 4351/4388: 556928/561708 mean loss: 0.8279308676719666 score: 0.7109375
2021-07-05 04:08:30,120 | train | INFO | Epoch 0 train batch 4352/4388: 557056/561708 mean loss: 0.9090494513511658 score: 0.6640625
2021-07-05 04:08:31,254 | train | INFO | Epoch 0 train batch 4353/4388: 557184/561708 mean loss: 0.9767084717750549 score: 0.65625
2021-07-05 04:08:32,393 | train | INFO | Epoch 0 train batch 4354/4388: 557312/561708 mean loss: 0.9342233538627625 score: 0.65625
2021-07-05 04:08:33,529 | train | INFO | Epoch 0 train batch 4355/4388: 557440/561708 mean loss: 0.8670367002487183 score: 0.6875
2021-07-05 04:08:34,666 | train | INFO | Epoch 0 train batch 4356/4388: 557568/561708 mean loss: 1.0791537761688232 score: 0.625
2021-07-05 04:08:35,806 | train | INFO | Epoch 0 train batch 4357/4388: 557696/561708 mean loss: 1.111977219581604 score: 0.5859375
2021-07-05 04:08:36,941 | train | INFO | Epoch 0 train batch 4358/4388: 557824/561708 mean loss: 1.16865873336792 score: 0.625
2021-07-05 04:08:38,077 | train | INFO | Epoch 0 train batch 4359/4388: 557952/561708 mean loss: 0.8501738905906677 score: 0.6796875
2021-07-05 04:08:39,214 | train | INFO | Epoch 0 train batch 4360/4388: 558080/561708 mean loss: 0.9689427614212036 score: 0.6875
2021-07-05 04:08:40,348 | train | INFO | Epoch 0 train batch 4361/4388: 558208/561708 mean loss: 1.0074853897094727 score: 0.6328125
2021-07-05 04:08:41,484 | train | INFO | Epoch 0 train batch 4362/4388: 558336/561708 mean loss: 1.2811920642852783 score: 0.515625
2021-07-05 04:08:42,624 | train | INFO | Epoch 0 train batch 4363/4388: 558464/561708 mean loss: 1.1175692081451416 score: 0.609375
2021-07-05 04:08:43,761 | train | INFO | Epoch 0 train batch 4364/4388: 558592/561708 mean loss: 1.06908118724823 score: 0.6015625
2021-07-05 04:08:44,896 | train | INFO | Epoch 0 train batch 4365/4388: 558720/561708 mean loss: 1.219023585319519 score: 0.5859375
2021-07-05 04:08:46,034 | train | INFO | Epoch 0 train batch 4366/4388: 558848/561708 mean loss: 1.1753897666931152 score: 0.5859375
2021-07-05 04:08:47,171 | train | INFO | Epoch 0 train batch 4367/4388: 558976/561708 mean loss: 1.0269111394882202 score: 0.625
2021-07-05 04:08:48,305 | train | INFO | Epoch 0 train batch 4368/4388: 559104/561708 mean loss: 1.0467791557312012 score: 0.6640625
2021-07-05 04:08:49,442 | train | INFO | Epoch 0 train batch 4369/4388: 559232/561708 mean loss: 1.0337218046188354 score: 0.625
2021-07-05 04:08:50,581 | train | INFO | Epoch 0 train batch 4370/4388: 559360/561708 mean loss: 1.1129052639007568 score: 0.5546875
2021-07-05 04:08:51,716 | train | INFO | Epoch 0 train batch 4371/4388: 559488/561708 mean loss: 0.796165406703949 score: 0.703125
2021-07-05 04:08:52,851 | train | INFO | Epoch 0 train batch 4372/4388: 559616/561708 mean loss: 1.0015087127685547 score: 0.609375
2021-07-05 04:08:53,986 | train | INFO | Epoch 0 train batch 4373/4388: 559744/561708 mean loss: 0.9464966654777527 score: 0.609375
2021-07-05 04:08:55,120 | train | INFO | Epoch 0 train batch 4374/4388: 559872/561708 mean loss: 0.8849979639053345 score: 0.6796875
2021-07-05 04:08:56,255 | train | INFO | Epoch 0 train batch 4375/4388: 560000/561708 mean loss: 1.1383346319198608 score: 0.625
2021-07-05 04:08:57,395 | train | INFO | Epoch 0 train batch 4376/4388: 560128/561708 mean loss: 1.0802947282791138 score: 0.5859375
2021-07-05 04:08:58,535 | train | INFO | Epoch 0 train batch 4377/4388: 560256/561708 mean loss: 0.682949423789978 score: 0.75
2021-07-05 04:08:59,669 | train | INFO | Epoch 0 train batch 4378/4388: 560384/561708 mean loss: 0.9724464416503906 score: 0.6640625
2021-07-05 04:09:00,804 | train | INFO | Epoch 0 train batch 4379/4388: 560512/561708 mean loss: 1.0874847173690796 score: 0.671875
2021-07-05 04:09:01,947 | train | INFO | Epoch 0 train batch 4380/4388: 560640/561708 mean loss: 1.158408522605896 score: 0.5859375
2021-07-05 04:09:03,082 | train | INFO | Epoch 0 train batch 4381/4388: 560768/561708 mean loss: 1.123042345046997 score: 0.53125
2021-07-05 04:09:04,216 | train | INFO | Epoch 0 train batch 4382/4388: 560896/561708 mean loss: 1.0007717609405518 score: 0.6484375
2021-07-05 04:09:05,351 | train | INFO | Epoch 0 train batch 4383/4388: 561024/561708 mean loss: 0.80104660987854 score: 0.6796875
2021-07-05 04:09:06,488 | train | INFO | Epoch 0 train batch 4384/4388: 561152/561708 mean loss: 1.1562503576278687 score: 0.5859375
2021-07-05 04:09:07,622 | train | INFO | Epoch 0 train batch 4385/4388: 561280/561708 mean loss: 1.0894650220870972 score: 0.5859375
2021-07-05 04:09:08,757 | train | INFO | Epoch 0 train batch 4386/4388: 561408/561708 mean loss: 1.0313934087753296 score: 0.640625
2021-07-05 04:09:09,892 | train | INFO | Epoch 0 train batch 4387/4388: 561536/561708 mean loss: 1.198339819908142 score: 0.5390625
2021-07-05 04:09:10,325 | train | INFO | Epoch 0, Train, Mean loss: 132.6061940432247, Score: 0.6211987950091158
2021-07-05 04:09:12,286 | train | INFO | Epoch 0 validation batch 0/1097: 0/140427 mean loss: 1.0101516246795654 score: 0.6484375
2021-07-05 04:09:12,631 | train | INFO | Epoch 0 validation batch 1/1097: 128/140427 mean loss: 1.0635721683502197 score: 0.625
2021-07-05 04:09:12,977 | train | INFO | Epoch 0 validation batch 2/1097: 256/140427 mean loss: 1.1512731313705444 score: 0.6015625
2021-07-05 04:09:13,324 | train | INFO | Epoch 0 validation batch 3/1097: 384/140427 mean loss: 0.9517542123794556 score: 0.6796875
2021-07-05 04:09:13,752 | train | INFO | Epoch 0 validation batch 4/1097: 512/140427 mean loss: 0.9215061664581299 score: 0.7109375
2021-07-05 04:09:14,098 | train | INFO | Epoch 0 validation batch 5/1097: 640/140427 mean loss: 0.9831383228302002 score: 0.6640625
2021-07-05 04:09:14,444 | train | INFO | Epoch 0 validation batch 6/1097: 768/140427 mean loss: 1.0614614486694336 score: 0.6171875
2021-07-05 04:09:14,788 | train | INFO | Epoch 0 validation batch 7/1097: 896/140427 mean loss: 0.8774162530899048 score: 0.703125
2021-07-05 04:09:15,134 | train | INFO | Epoch 0 validation batch 8/1097: 1024/140427 mean loss: 1.1007033586502075 score: 0.578125
2021-07-05 04:09:15,480 | train | INFO | Epoch 0 validation batch 9/1097: 1152/140427 mean loss: 1.15656316280365 score: 0.6015625
2021-07-05 04:09:15,826 | train | INFO | Epoch 0 validation batch 10/1097: 1280/140427 mean loss: 0.8754842877388 score: 0.703125
2021-07-05 04:09:16,171 | train | INFO | Epoch 0 validation batch 11/1097: 1408/140427 mean loss: 0.9742891788482666 score: 0.640625
2021-07-05 04:09:16,517 | train | INFO | Epoch 0 validation batch 12/1097: 1536/140427 mean loss: 1.0141701698303223 score: 0.59375
2021-07-05 04:09:16,862 | train | INFO | Epoch 0 validation batch 13/1097: 1664/140427 mean loss: 0.8887039422988892 score: 0.6953125
2021-07-05 04:09:17,218 | train | INFO | Epoch 0 validation batch 14/1097: 1792/140427 mean loss: 1.1707210540771484 score: 0.609375
2021-07-05 04:09:17,564 | train | INFO | Epoch 0 validation batch 15/1097: 1920/140427 mean loss: 0.9687775373458862 score: 0.6640625
2021-07-05 04:09:17,910 | train | INFO | Epoch 0 validation batch 16/1097: 2048/140427 mean loss: 1.0504008531570435 score: 0.6640625
2021-07-05 04:09:18,256 | train | INFO | Epoch 0 validation batch 17/1097: 2176/140427 mean loss: 0.9425007104873657 score: 0.671875
2021-07-05 04:09:18,602 | train | INFO | Epoch 0 validation batch 18/1097: 2304/140427 mean loss: 0.971780002117157 score: 0.6640625
2021-07-05 04:09:18,948 | train | INFO | Epoch 0 validation batch 19/1097: 2432/140427 mean loss: 0.8729615211486816 score: 0.6875
2021-07-05 04:09:19,296 | train | INFO | Epoch 0 validation batch 20/1097: 2560/140427 mean loss: 1.123534083366394 score: 0.6015625
2021-07-05 04:09:19,641 | train | INFO | Epoch 0 validation batch 21/1097: 2688/140427 mean loss: 1.0205729007720947 score: 0.625
2021-07-05 04:09:19,988 | train | INFO | Epoch 0 validation batch 22/1097: 2816/140427 mean loss: 0.9505376219749451 score: 0.59375
2021-07-05 04:09:20,333 | train | INFO | Epoch 0 validation batch 23/1097: 2944/140427 mean loss: 1.2266204357147217 score: 0.5859375
2021-07-05 04:09:20,679 | train | INFO | Epoch 0 validation batch 24/1097: 3072/140427 mean loss: 0.8814820051193237 score: 0.6875
2021-07-05 04:09:21,025 | train | INFO | Epoch 0 validation batch 25/1097: 3200/140427 mean loss: 0.9834890961647034 score: 0.609375
